text,Emotion_Label
@MYRNA7GEHA @Ghasnas @ghadaaoun4 الله يحميها يا ريت يستحوا منها اشباه الرجال,['Love']
@vghuydk اصلًا كيف قدرت تنام عندهم من البداية مزعجين هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه.,['Disgust']
@ShalabySomay مليش دعوه بيكي لغايه هنا شكلك ح تتعكشي. انا راجل غلبان صحتي علي قدي مش مستحمل قفا,['Disgust']
@hernameNouha القصر كايبعد من اي حاجة تقدر توسخ السمعة ديالو. افترض انهم ملي تأكدو من انه مذنب و انه سيدان عاجلاً ام اجلا سحبوا الدعم ليه و الله اعلم.,['Anticipation']
@2004Baghdad إنتوا ليش ادجلون ؟! هي مو من ضمن شروط النكاح المنقطع حيضتين بين كل عقد ،، شلون تزوجت ( حشاها من افترائك) ثلاث مرات بالشهر الواحد. هسه مسودن يحچي وعاقل يسمع .,['Disgust']
@wasfi963 تيجان على رؤس الم ن ح ر ف ي ن,['Disgust']
RT @Coach_Khaled0: 🚨الي يدورون الفقع خل معك شيول صغير ولا سكروب https://t.co/O0Lbcewp12,['No emotions']
@dbasdosari1 هههههههههه شادها بقوة الله يصلحه لأهله !! على قولت وليد الفراج : فيك غته !! مغبون الرجال,['Surprise']
RT @man3_al3rjani: ي فاشل ي ابن الفاشل هههههههههه #الهلال_فولاذ https://t.co/OO9FcYlRtV,['Disgust']
@banan200200 نعم هي فئة مأجورة و لا يمثلون الشعب,"['Disgust', 'Trust']"
RT @biq__: كان بيحط الكوب عالكيبورد من الغبنه ومسوي مروق 😭. https://t.co/lNw7XXbavf,['Disgust']
ماله علاقه بالعمر وهم اكلوا جين سب عشانه ماتجند انطمي بس https://t.co/JooQafvcA5,['Disgust']
@bwsln73533321 @Bandaralshafi خوووز لاتعضك الجنيه في عيزك 🤣,['Disgust']
هي المدرسة بنت الناس السيئة دي مش هتبطل قرف بقى و يقعدوا ساكتين شوية,['Disgust']
اسمها اقز بالخلق او ابحلق مو eye contact و يع ترا قله ادب و تفشىلين و ملىقوفه و محىد يحبك https://t.co/vahT6eNQQI,['Disgust']
هما اتنين سبب صداع المصريين والحمد لله واحد الخطيب حبسه النهارده والتانى الشعب هو اللي هيحبسه,"['Joy', 'Optimisim']"
@miftasiregar22 @ymn12057315 يا ريتك اختي كنت أكلت كسك وبزازك,['No emotions']
@alnawras62 @alsafeer_999 ماعنده يالنورس ماعنده من راسه هبد في هبد هذولا هم إللي يسوون شوشرة بين النادي والجماهير ماعنده شي,['Disgust']
يويلي لو احصل بدوي نحيف ومشعر مره مره والله لابلع زبه كامل 🥺 #موجب_الرياض #سالب_الرياض_موجب_الرياض_مبادل_الرياض #سالب_الرياض #فحل #مشعر #بدوي,['No emotions']
اليسا متلونة وبياعة كلام دائمًا تمثل دور الشخص الإنساني واللي يدافع عن حقوق الجميع وبالأخص المرأة ومن جهة أخرى تتعاون مع مغتصب وتغني معه يا عمي بطلوا نفاق https://t.co/J8ZUtlRbdI,['Disgust']
انا موجب عمري ٢٢ نحيف فيسي عادي شنب خفيف ماعندي مكان ولا عندي سيارة ابغى سالب كبير مفتوح جسمه مو مشعر وعنده مكان و سيارة #سالب_المدينة #موجب_المدينة,['No emotions']
@hossamadel77 لو معرفتش جمهور الهلال اتمنع ليه احب اعرفك لكن المدلس الي زيك بيكون اعمي العين والقلب (منافق) دومتم اضحوكه https://t.co/5eeQidlYKY,['Disgust']
@GucciStocks @HilalAlrefae يارجل لك اسبوعين السوق طيب ههههه دحدربك انت وشلتك اللي مصرف عليهم,['Disgust']
@jawaherjoj15 هذا الشخص مكذب رمزهم ماتبغاه يكذب رئيس الفيفا في وقت سحب القرعة 😂😂,['Disgust']
@yaseralyafai الله ما سيلكم يشل بعره بدون اذن الكفيل. .وسيعود العليمي الى عدن ويتم استقباله بالسجاد الاحمر ورؤسكم مداكي لسيادته. .هكذا يريد الكفيل ولا نخس,"['Disgust', 'Trust']"
مين يقابل حنان وهيك انا مبادل حنان 19 ابي نحيييف وصغيير تعال سناب بصورك a977.a #سالب_ابها #مبادل_ابها #موجب_ابها https://t.co/fmrsike89j,['No emotions']
@k0sta18 ناس حمير الخطيب عمهم كلهم 🫡🫡,['Disgust']
@5mar___ @ittihad اتركوا الإتحاد و ركزوا على دوري يلو عشان تصعدوا لدوري الكبار. صحن البقلاوه اللي تطقطقي عليه كنتوا ما تحلموا فيه وقتها، و اذا مو عاجبك تذكري الكأس الفضي المظفر و خذي راحتك في البلع 😉 https://t.co/EVmt0cwAgX,['Disgust']
@oufkir_mohammed وخاصك تعرف باش جاوبني ولد الكلبة الساعة رديت لمو الصرف الصحيح يمكن باقي ماشافش الرد,['Disgust']
@Dod990990 لسه شايفه الكلام ده من شويه ي حرامي,['Disgust']
جالس الحالي تعالو فويس #مٌعصيٌتٓيّ_رآحّتِيّي,['No emotions']
@LKDA24 والله توقعت المقطع قديم مايستحي الواطي,['Disgust']
لكن من توكل على إسرائيل لتدعمه ليكون رئيساً للجمهورية استيقظ على رفد وطرد من المنصب المرموق ولم يعد سوى صورة تذكر الناس بيناير وكما تقول إسرائيل عن الجاسوس مجرد كلب ؛(نتوجه لشهداء الثورة بكل التحية والإعزاز) كانت مجرد قربان لإسرائيل. https://t.co/HHC1lJmhYb,"['Love', 'Disgust']"
تشتري او تبادل ميقا خاص 🔥 #ميقا #ميقا_حصري #معصيتي_رحتي,['No emotions']
@leophytr بالظبط مكلف نفسه فلوس كتير علشان يروح يتفرج ميشجعش😂😂,['Disgust']
@hvshim_alsheikh ده واحد سخيف في التايملاين السعودي,['Disgust']
@Hajrass_LM8 قاله قول السلام عليكم و والله ما أسبك و بعد ما قال سكون السلام عليكم قاله يا حمار . بغض النظر عن غلط سكون و لكن ما يجوز انك تحلف و بعدها تنكث القسم . استغفر الله العظيم,['Disgust']
فيديوهات صادمة.. تونسيون يعذبون #مهاجرين_أفارقة بعد تصريحات #قيس_سعيد العنصرية (شاهد) #شاهد 📷⬇ https://t.co/twYuSku879,['No emotions']
اتمنى ان تكون نهايه مرتضى منصور واختفائه من المشهد مش مسرحيه الكل مشترك فيها والفريق عنده مباراه مصيريه اليوم . موسم الزمالك صفرى ومضروب معتقدش هنحقق فيه حاجه يبقى المكسب الوحيد رحيل مرتضى منصور,['Optimisim']
ابي عاهره #مٌعصيٌتٓيّ_رحّتِيّ,['No emotions']
@ishamy12 وياريته اتعمل باخفه دم حتي.. لكن دا كلهم دمهم سم..عاوزين يقلدو عمر مصطفي ومعرفوش,['Disgust']
@ee0ue السيدي موجود ،، امام شانكس تحضع انت ولقبك وكل شي عندك https://t.co/EVsZBZMwde,['No emotions']
@av__ei @K12870330 @DA70o0m_ALABDAN @xp10px لاوالله بس مزعجني مثل الذبانه ازعاج على قله فايده 👎,['Disgust']
طلاب جامعة كتاب اكبر ذوقسزية بالسيارات والله اكبر قوتهم جاجر وموستانك اوع,['No emotions']
محنة الظهر تخلي زبي ما يهدددى #مٌعصيٌتٓيّ_رحّتِيّ https://t.co/MoXPWvQ8zn,['No emotions']
مين فاضي ذحين 🙈 سالب ولا مبادل عمرك ٢٠ و تحت تعال خاص ولا سناب #سالب_المدينة #مبادل_المدينة #موجب_المدينه,['No emotions']
@MUAMMAR_963 هكذا يتم تصفية الحسابات مع المرتزقة والصفوة حتي لايتسني احد المسالة,['Disgust']
@TheUKAr خيبكم الله يالمهبل...الله يخذلكم ذال بهايم!,['Disgust']
@iherb_4u الحين العربيات يروجون للقرف ذا,['Disgust']
@ansariiii9 من كم يوك كانوا حفاة عراة حسب كلام مسؤولينكم,['Disgust']
@AlgerianAircra1 واحد ماراه يشري 800 راهي فاشلة وايرباص قريب ماباعتش منها و الدريم لاينر كل مرة يصرا مشكل و تتبانا ويعودو يريقلوه ويكملو ليفريزيون,['Disgust']
RT @sh4rk_blue: @7OrVSGfcuzXXCma الوسخ تفل على البليهي وزين ان البليهي ماهو يمه ولا بتصير مشكله ويوقف البليهي https://t.co/3udlQP1H20,"['Disgust', 'Fear']"
اجيبلك التسريب بتاع امير افكرك شغلتك على المركب ايه ؟🤔 https://t.co/feSVrpTl4V,['No emotions']
@Dr_Daark اللهم اخسف بهم ومن والاهم الارض,['Anger']
الزخرفة بالزليج المغربي العتيق #Likee LIKEEap هذا هو الزليج المغربي الاصيل الدي ارادت العصابة. سرقته https://t.co/c7HVlDpBbH https://t.co/l87Oetiaft,['Love']
@drmohamadabbas3 يتبدل المجرم بمجرم أكثر إجراما ولله الأمر من قبل ومن بعد,['Sadness']
@KaiserEgo21 ناغي لو بالواقع ماكمل نص ساعة بالملعب من الكسل بس الكلب موهوب,['Disgust']
من اجمل ماقرات قصة الأسد الذي اغتال مدربه محمد الحلو وقتله غدراً في أحد عروض السيرك بالقاهرة وما نشرته الجرائد بعد ذلك من انتحار الأسد في قفصه بحديقة الحيوان واضعاً نهاية عجيبة لفاجعة مثيرة من فواجع هذا الزمن والقصة بدأت أمام جمهور غفير من المشاهدين,['No emotions']
انا موجب يمني وحقي كبير وزني٥٠ وعمري ٢٢ ابغا كاش من سالب. عنده مكان مايهم العمر ويكون نظيف.. #سالب_جدة #موجب_جدة سناب ysr1999000,['No emotions']
@hus1z3 @waseefah_98 @BanderitaX مالها دخل اللحين النقص وذا الكلام انت اللي جبت لنفسك واضح كلامنا وش يعني كنت تقصد في ترا جيزاني؟,['Disgust']
@b43583156 كلاب اهل النار اعاذنا الله وإياكم منها ومن منهجهم الخبيث وفكرهم النجس,['Disgust']
سيناريو اختاري رقم بالخاص 1-اكون صديق ابنك المراهق 2-صديق زوجك وتخونيه معي 3-محل عبايات واركبك والبق عليك 4-سواقكم وتنزلين لغرفتي اذا نامو ٥-صديق اخوك الحلو ... 6-جارتي بنفس الدور بالعماره. ٧-شي في بالك ٨-صديقك با الدوام #سكسّ_كتابيٌ #معصيتيّ_راحْتيْ ً #بدويه.,['No emotions']
@jool_1995 جلدته جلد خلصت في 5 دقايق,['Disgust']
@Drgerardib حضرتك وقعت بفخ البروباغاندا شخصية باسيل ما الها اي علاقة بمهاجمة الفاسدين للتيار قبل باسيل كأنو متقبلين شخصية الجنرال؟!,['No emotions']
